changecenter,chancearea,target
1.0007155934004335,1.0109039992894615,0.0
1.0036357289937268,1.0394114782012516,0.0
1.007051092691635,1.0635734016805898,0.0
1.0030924615376007,1.0260154655801692,0.0
1.0007520102173943,1.0047092622617368,0.0
1.0026017993125917,1.0234179374058185,0.0
1.0047939917080853,1.0424467964929283,0.0
1.0042195183847151,1.034505582053516,0.0
1.0062203285810218,1.0442617073355185,0.0
1.0041293994621867,1.0295438960847636,0.0
1.0103830221612702,1.0756021149256652,0.0
1.0075406808176024,1.0467315192378532,0.0
1.0054529027046373,1.025182077448825,0.0
1.0026297231203682,1.001387872320074,0.0
1.0003931280347946,1.0123632743095237,0.0
1.0004283129203424,1.0153493984287862,0.0
1.0003753601506082,1.0019808717822116,0.0
1.0007354950500944,1.0029806214989185,0.0
1.0014390769464847,1.0144621522241328,0.0
1.0015999028193274,1.009924685986788,0.0
1.0029112410627135,1.0246903295727992,0.0
1.0035891969902129,1.0334791775235062,0.0
1.00316175536544,1.0178164240154894,0.0
1.0046680024701242,1.028048206747234,0.0
1.003964088089539,1.0296996422307965,0.0
1.0042152578080772,1.038235938418773,0.0
1.0055978972347148,1.0417576850719907,0.0
1.0031579747646835,1.0230701760853531,0.0
1.0009530172001746,1.001299222899566,0.0
1.0021393567124708,1.010628543713007,0.0
1.001596356837227,1.0211186269611199,0.0
1.0008877038277189,1.00917652485627,0.0
1.0018965241344535,1.0238453720586538,0.0
1.0005076779141449,1.0126197168145523,0.0
1.0004169775266898,1.0063497834552226,0.0
1.0004379967667725,1.0101484968587817,0.0
1.001419668490085,1.0188864021801316,0.0
1.0012314432164224,1.0180827859733705,0.0
1.0033820515106302,1.0412057629642757,0.0
1.0014516184069622,1.0247034983244636,0.0
1.0057352259217103,1.0573693367040848,0.0
1.0060352671487143,1.0566609810253813,0.0
1.0027684432925184,1.0080927453445707,0.0
1.0006264036158328,1.0058633873745773,0.0
1.0004016515483372,1.017626182870866,0.0
1.0011948810015658,1.00246192704818,0.0
1.0018867434306424,1.0078677581921482,0.0
1.0010883936623745,1.0137380421521784,0.0
1.00056096190436,1.0008205296680048,0.0
1.0009581861599124,1.0162530480541272,0.0
1.002182585703347,1.0175404838992077,0.0
1.00108320478582,1.0109803151007528,0.0
1.0015371116623744,1.0126995858226175,0.0
1.002919026230151,1.0280937495653413,0.0
1.0024568918470165,1.0210519115248862,0.0
1.003724247430421,1.0285953615943673,0.0
1.0039419553010904,1.0360126851489024,0.0
1.0028419469373848,1.0272975426304018,0.0
1.00111475381846,1.0067562362670452,0.0
1.0011657349126355,1.0017159518812837,0.0
1.002786830326126,1.037671934259017,0.0
1.0013990492729528,1.0148607033141361,0.0
1.0001709773315097,1.0079998083480048,0.0
1.0007177984782611,1.0064222650448134,0.0
1.0002869989055276,1.0071616715475435,0.0
1.000634050483562,1.0054892087006055,0.0
1.0014267096529985,1.0216554105292572,0.0
1.0013610693896036,1.010402663715544,0.0
1.0012793033376397,1.0200651659698647,0.0
1.0018348658728413,1.0269392285468923,0.0
1.000807491965324,1.0148179075870014,0.0
1.0051147193831826,1.0452247111045065,0.0
1.0038758057188684,1.0375060144597048,0.0
1.0024969920362004,1.0145634013270575,0.0
1.001682077165667,1.0132234724513987,0.0
1.001641916247205,1.010222134621876,0.0
1.0012833362503286,1.007577666809137,0.0
1.0013239822842674,1.009495105114892,0.0
1.0009524871916757,1.008068721850421,0.0
1.000552219040086,1.0019775257290136,0.0
1.002511752101002,1.0171986367800798,0.0
1.0019905066927643,1.0285407367916153,0.0
1.0013852286365084,1.007179296256793,0.0
1.0008938078882161,1.0054688584733855,0.0
1.0035332148700484,1.0350703500107288,0.0
1.0018015077013818,1.006758718109752,0.0
1.0058826570422177,1.052291440383009,0.0
1.004525448686751,1.046188005695233,0.0
1.0017016608596956,1.0132723669269106,0.0
1.0008858593028622,1.0197753611229983,0.0
1.0003926429686665,1.0174542647133789,0.0
1.0008273105240746,1.0022221898755235,0.0
1.0006151884120866,1.0099266158551254,0.0
1.0006050253315597,1.0048387782756099,0.0
1.0004859039480145,1.0095034072493976,0.0
1.0007679644763678,1.0100440415313243,0.0
1.0005947933258654,1.0134666057568134,0.0
1.0004602207861206,1.0167726480402175,0.0
1.0006317552480142,1.0165066214760754,0.0
1.0012279788995233,1.0287823743657811,0.0
1.0016247692856144,1.0285735889398553,0.0
1.001352910039853,1.0147785330341677,0.0
1.0022384123728592,1.0245206547652241,0.0
1.0015541389466234,1.0280030651784302,0.0
1.0001852905877318,1.0131850241559777,0.0
1.0012925261230046,1.0087556442465357,0.0
1.0004148930985364,1.0187485823970834,0.0
1.0008878167018977,1.0016361841413932,0.0
1.0002597717992519,1.0026589651130153,0.0
1.000519930308764,1.0135932223513227,0.0
1.0000875524704171,1.0042775506517985,0.0
1.000381256082343,1.0021789965788144,0.0
1.0006416384136692,1.011322992470463,0.0
1.0018407816240074,1.0066681948494207,0.0
1.0019506034579977,1.0007592207576648,0.0
1.002468685036479,1.028805089049755,0.0
1.001542198007115,1.0023902068388946,0.0
1.002232439459592,1.0229031047460384,0.0
1.0022041688202257,1.0257931597342131,0.0
1.0012598840544007,1.0135836188038974,0.0
1.0011424273597176,1.0067348178057272,0.0
1.0007117202388849,1.005756406971924,0.0
1.000949783900876,1.006569427402523,0.0
1.001387483134368,1.0109627275754804,0.0
1.000596281082366,1.0002427910239566,0.0
1.0002258561478337,1.0102299883019812,0.0
1.0012216740543298,1.01140085210023,0.0
1.0007074813522379,1.0221608010112577,0.0
1.0005319818746092,1.0107784641806248,0.0
1.000800628277161,1.0060107266461307,0.0
1.0007005716710862,1.029507780684678,0.0
1.0005553847783262,1.0179603799808665,0.0
1.0017440930241515,1.0330639649968734,0.0
1.0026855634369354,1.026020795208874,0.0
1.0019351743185616,1.0231398952505122,0.0
1.0006077537397593,1.0166033739350921,0.0
1.0007779744323189,1.0245150685664535,0.0
1.000198604291722,1.024604333723818,0.0
1.001824934192294,1.0081419849128006,0.0
1.0002392270885063,1.0062708458554592,0.0
1.0004725607124714,1.0159159000669165,0.0
1.0001437898960701,1.0030305963363189,0.0
1.0002256874614655,1.010461129688113,0.0
1.001611682261184,1.0196698489596772,0.0
1.0009802848378868,1.0097995815117902,0.0
1.0012381349329864,1.0101319308477592,0.0
1.0006893641044678,1.0118042609456412,0.0
1.000356866379394,1.0027552723805488,0.0
1.005851951239326,1.0720380410004189,0.0
1.0020327664279436,1.0323836705886833,0.0
1.000639444668237,1.006867304190062,0.0
1.00057330893405,1.0059738749742984,0.0
1.001217617044992,1.0023267974452084,0.0
1.0006779973471627,1.0009330505209257,0.0
1.0009501375776446,1.0022877326519108,0.0
1.0005285154576886,1.0067796249147103,0.0
1.0012780519607645,1.0204328719014675,0.0
1.0007596341216822,1.0093999015481787,0.0
1.0005789503314388,1.0006188667984817,0.0
1.0005339708975174,1.0217581253583476,0.0
1.0008252153337733,1.0236363430217674,0.0
1.0003824738944975,1.0007409068535758,0.0
1.000712631043489,1.0289475815266513,0.0
1.0009595749802527,1.0127490506392445,0.0
1.0029205232993195,1.0324552033319372,0.0
1.000818735405355,1.0132888569111032,0.0
1.000548816568844,1.0219612899166695,0.0
1.0010875485780164,1.012171791409487,0.0
1.000496455842426,1.0234180753950222,0.0
1.000380136857094,1.0000250533462316,0.0
1.0000991163342607,1.026096842232667,0.0
1.000316218148852,1.0005553981267,0.0
1.0002793584507002,1.0304930716558898,0.0
1.001019175231154,1.0036663573132256,0.0
1.0006711959843926,1.0066529782055653,0.0
1.001178711487841,1.0043453525225468,0.0
