x,y,width,height,score,category,id
665.301513671875,1499.0372314453125,229.03717041015625,578.420166015625,0.9499168992042542,0.0,<norfair.tracker.Detection object at 0x7f46c8477af0>
664.6159057617188,1501.2054443359375,210.855712890625,570.3984375,0.9487806558609009,0.0,<norfair.tracker.Detection object at 0x7f46c8477100>
663.8626708984375,1494.59521484375,200.41357421875,579.7977294921875,0.9490444660186768,0.0,<norfair.tracker.Detection object at 0x7f46c84770d0>
662.193603515625,1488.432373046875,192.15264892578125,589.6292724609375,0.9402937293052673,0.0,<norfair.tracker.Detection object at 0x7f46c87f0fd0>
659.3240966796875,1484.6796875,187.81292724609375,606.6612548828125,0.9273130297660828,0.0,<norfair.tracker.Detection object at 0x7f46c8477a00>
654.05419921875,1478.604736328125,191.13458251953125,610.83203125,0.9133016467094421,0.0,<norfair.tracker.Detection object at 0x7f46c8477130>
646.1577758789062,1477.39794921875,195.8599853515625,614.8363037109375,0.9211223721504211,0.0,<norfair.tracker.Detection object at 0x7f46c87bf2b0>
641.1175537109375,1469.102294921875,199.37109375,597.7904052734375,0.9343392252922058,0.0,<norfair.tracker.Detection object at 0x7f46c84776d0>
636.9224853515625,1459.61767578125,204.88275146484375,570.477294921875,0.9371071457862854,0.0,<norfair.tracker.Detection object at 0x7f46c87bfca0>
629.9907836914062,1450.330078125,208.0457763671875,539.6348876953125,0.9450957775115967,0.0,<norfair.tracker.Detection object at 0x7f46c87bfd60>
626.6070556640625,1442.020263671875,210.42169189453125,514.846435546875,0.9413422346115112,0.0,<norfair.tracker.Detection object at 0x7f47708c90a0>
622.4481201171875,1444.00830078125,198.30084228515625,507.414794921875,0.9384081959724426,0.0,<norfair.tracker.Detection object at 0x7f46c8477310>
615.8521118164062,1446.6707763671875,185.0067138671875,505.5185546875,0.9398173093795776,0.0,<norfair.tracker.Detection object at 0x7f46c87bf910>
609.488037109375,1442.035400390625,175.37652587890625,509.4488525390625,0.9344593286514282,0.0,<norfair.tracker.Detection object at 0x7f46c86f81c0>
602.914306640625,1434.462646484375,166.887939453125,505.1461181640625,0.9358403086662292,0.0,<norfair.tracker.Detection object at 0x7f4747962e50>
597.7028198242188,1428.0401611328125,155.7491455078125,512.244384765625,0.9259585738182068,0.0,<norfair.tracker.Detection object at 0x7f46c8477250>
592.6771240234375,1419.59423828125,145.00115966796875,507.53076171875,0.9279422163963318,0.0,<norfair.tracker.Detection object at 0x7f47708c90a0>
591.6328125,1407.636962890625,146.31439208984375,499.3743896484375,0.9241195321083069,0.0,<norfair.tracker.Detection object at 0x7f46c8767c10>
589.140869140625,1396.979248046875,150.91448974609375,473.3583984375,0.911139965057373,0.0,<norfair.tracker.Detection object at 0x7f46c8477df0>
585.5272827148438,1387.9722900390625,156.99240112304688,447.58203125,0.9297248721122742,0.0,<norfair.tracker.Detection object at 0x7f46c8477ac0>
579.95947265625,1380.73291015625,167.54409790039062,421.7843017578125,0.9341948628425598,0.0,<norfair.tracker.Detection object at 0x7f46c87f0fd0>
574.89599609375,1380.6761474609375,168.48995971679688,414.766357421875,0.9368259906768799,0.0,<norfair.tracker.Detection object at 0x7f46c8477730>
573.0440673828125,1381.337158203125,161.20095825195312,415.5130615234375,0.9375531077384949,0.0,<norfair.tracker.Detection object at 0x7f46c8477fd0>
