changecenter,chancearea,target
1.0001393704687302,1.0038739400626986,0.0
1.0013526329671147,1.0135265379740916,0.0
1.001385557527795,1.0197394159198718,0.0
1.0018969079965943,1.0273240121408065,0.0
1.001570998355049,1.0254764902166356,0.0
1.0036747433149729,1.0517311848124278,0.0
1.0054826323449697,1.0296986583425896,0.0
1.0046899504413465,1.0437899878878276,0.0
1.0028108217068188,1.010756981873104,0.0
1.0017265905144508,1.000874093320365,0.0
1.002667667729665,1.037506247490634,0.0
1.0008306807298273,1.0336567121302995,0.0
1.0044305408984573,1.1136054675550395,0.0
1.0009109784621917,1.1211352486959896,0.0
1.002868586585981,1.1366959985774736,0.0
1.0007635240021964,1.0518911519020513,0.0
1.0014694449485868,1.025039224899134,0.0
1.0031302090762884,1.0190678547205783,0.0
1.001544481145834,1.0029520849659803,0.0
1.0014408634721577,1.045037692455725,0.0
1.0007726174553504,1.0164284740875646,0.0
1.0010200933105717,1.024451919057066,0.0
1.0018002750428998,1.023410580971986,0.0
1.002097287867071,1.062788799220022,0.0
1.001941972813741,1.0345302745964622,0.0
1.0022064154106878,1.0150976607488196,0.0
1.0030328230167118,1.0451716631141494,0.0
1.0053997649934572,1.0660329305060035,0.0
1.0070072755551276,1.0857714743107516,0.0
1.009425288708783,1.135879953317661,0.0
1.0006846002829872,1.0154148515381833,0.0
1.0006042900975904,1.0157287704470146,0.0
1.0014533636402003,1.057983889026052,0.0
1.0003072037216096,1.0594532689495264,0.0
1.0016698075353418,1.038814785847305,0.0
1.0013500882764863,1.0332189961484883,0.0
1.0038626315639227,1.0886648056898245,0.0
1.001116179767098,1.0327233616369347,0.0
1.0003318114344597,1.0187807215543896,0.0
1.000844648111551,1.0210437119026141,0.0
1.0004457877341755,1.0756396401142643,0.0
1.0004255887884388,1.0619086410386407,0.0
1.0012346606316669,1.0660414645694212,0.0
1.0008177536593725,1.0012032641126278,0.0
1.0009325136281437,1.0376467484914562,0.0
1.0015283006795115,1.0311226723267708,0.0
1.0030909891637938,1.0725941100822958,0.0
1.001507126012219,1.0284355831068894,0.0
1.0020047848517057,1.0347162163665145,0.0
1.0051512306476131,1.1025213614288605,0.0
1.005500518983703,1.111924209318196,0.0
1.0022357307358103,1.0072529299270832,0.0
1.0031993555273933,1.0132014160290759,0.0
1.0033322205294133,1.007286773546545,0.0
1.0003899897320545,1.0225171415383274,0.0
1.0007412308345192,1.0018604871414323,0.0
1.001593589959667,1.0001964481892447,0.0
1.003956545737538,1.0870240273252716,0.0
1.0019578308172266,1.0289416896848227,0.0
1.0014769745160983,1.0332644154040198,0.0
1.003277891740539,1.061587920251332,0.0
1.0015923528335116,1.0085440741603935,0.0
1.0028527927167399,1.041492820001058,0.0
1.0006514048262103,1.0892459501684673,0.0
1.0004792653738641,1.077708567411139,0.0
1.0013650042375508,1.081811947424585,0.0
1.0022516354607778,1.0178861903447538,0.0
1.0013178113894337,1.0079024340891465,0.0
1.0032612154154594,1.0280326683483676,0.0
1.0026350013633771,1.0380029182835488,0.0
1.0054390029511957,1.0798021659788488,0.0
1.0051285869153699,1.1012786225005657,0.0
1.002395132225297,1.0095508522700436,0.0
1.0062578067172805,1.0921720517627507,0.0
1.0043717831675885,1.03304788803501,0.0
1.0020245724263492,1.0626891731246397,0.0
1.0022711559949258,1.0079079274045912,0.0
1.0025264493139718,1.003197839531162,0.0
1.0024346950982146,1.043834151116646,0.0
1.0007198449827759,1.0198997790329691,0.0
1.0033926965851114,1.0681916531475828,0.0
1.0054849103542285,1.0568352055750017,0.0
1.0052541144661504,1.0875212988461243,0.0
1.0021938723097676,1.0056468685339794,0.0
1.0003759847717193,1.0576825075712157,0.0
1.0002273686023118,1.0565345018276564,0.0
1.0017229868860702,1.089456934340404,0.0
1.0016289259565594,1.0464444944631892,0.0
1.001303706903847,1.0200572919166138,0.0
1.0030447197381878,1.0354377621378221,0.0
1.004498667681089,1.0641508960298491,0.0
1.002589255841062,1.0213667745392294,0.0
1.0061546956257428,1.1098392674128004,0.0
1.0034637706124452,1.0528980305587319,0.0
1.0079407726487304,1.047672883369205,0.0
1.0035454551983976,1.0158459156437971,0.0
1.0038816365156031,1.0114971480475423,0.0
1.002539287885695,1.0182073039555393,0.0
1.0012658779666066,1.0034342447266889,0.0
1.0027685860771216,1.014149360313153,0.0
1.0030540796436473,1.0092851796375637,0.0
1.0036884198610432,1.043542289017096,0.0
1.0026143312833486,1.0113928489162627,0.0
1.0040743005217312,1.0440376819077883,0.0
1.0043090395333283,1.0415259466184847,0.0
1.0022575833927503,1.0033153511292614,0.0
1.0011558475601132,1.0698548147496663,0.0
1.0006316415737755,1.0660775522793071,0.0
1.0021494062057474,1.0689067295967827,0.0
1.0021662183468647,1.0882609607202574,0.0
