x,y,width,height,score,category,id
820.9072265625,1144.733642578125,33.64923095703125,110.488525390625,0.7420486807823181,0.0,<norfair.tracker.Detection object at 0x7fa1f54e8a90>
820.8551635742188,1144.735595703125,33.560302734375,110.4422607421875,0.7425302863121033,0.0,<norfair.tracker.Detection object at 0x7fa1f54e8cd0>
821.39453125,1146.510986328125,31.59942626953125,105.537109375,0.7468346357345581,0.0,<norfair.tracker.Detection object at 0x7fa1f54e8130>
821.1197509765625,1146.476806640625,32.57525634765625,104.7823486328125,0.755577027797699,0.0,<norfair.tracker.Detection object at 0x7fa1f5860eb0>
820.935546875,1146.5770263671875,33.05401611328125,104.17919921875,0.7839983105659485,0.0,<norfair.tracker.Detection object at 0x7fa1f54e8910>
820.4473876953125,1146.054443359375,33.7879638671875,103.9754638671875,0.76874178647995,0.0,<norfair.tracker.Detection object at 0x7fa1f54e8040>
820.0501708984375,1146.05615234375,34.7818603515625,104.716552734375,0.7476730346679688,0.0,<norfair.tracker.Detection object at 0x7fa1f58308b0>
819.4910888671875,1147.18603515625,36.69720458984375,107.4775390625,0.7528099417686462,0.0,<norfair.tracker.Detection object at 0x7fa1f54e8460>
819.375244140625,1146.98974609375,37.0416259765625,106.75927734375,0.763610303401947,0.0,<norfair.tracker.Detection object at 0x7fa1f5830c40>
818.4397583007812,1146.453125,39.0693359375,111.876953125,0.7605767250061035,0.0,<norfair.tracker.Detection object at 0x7fa1f5830d00>
818.86328125,1147.7265625,38.623046875,110.1751708984375,0.7744964957237244,0.0,<norfair.tracker.Detection object at 0x7fa29d9390a0>
818.47998046875,1147.1337890625,39.4649658203125,110.1934814453125,0.780720591545105,0.0,<norfair.tracker.Detection object at 0x7fa1f54e87f0>
818.1466064453125,1147.130126953125,39.67437744140625,110.9034423828125,0.7851771116256714,0.0,<norfair.tracker.Detection object at 0x7fa1f5830250>
816.8271484375,1146.1331787109375,42.13421630859375,113.250244140625,0.7701722979545593,0.0,<norfair.tracker.Detection object at 0x7fa1f5768160>
816.3883056640625,1146.059326171875,41.83721923828125,113.6480712890625,0.7659887075424194,0.0,<norfair.tracker.Detection object at 0x7fa2749d2e50>
815.3396606445312,1146.74072265625,41.880126953125,114.9937744140625,0.7784633040428162,0.0,<norfair.tracker.Detection object at 0x7fa1f54e8d00>
815.1815185546875,1146.8948974609375,42.1466064453125,114.2998046875,0.7852798700332642,0.0,<norfair.tracker.Detection object at 0x7fa29d9390a0>
814.5528564453125,1147.42041015625,42.968994140625,113.4249267578125,0.7776046991348267,0.0,<norfair.tracker.Detection object at 0x7fa1f57d9bb0>
814.9915771484375,1147.3291015625,42.17828369140625,113.6834716796875,0.7769551277160645,0.0,<norfair.tracker.Detection object at 0x7fa1f54e87f0>
814.9401245117188,1147.892333984375,44.1707763671875,111.402587890625,0.7707875967025757,0.0,<norfair.tracker.Detection object at 0x7fa1f54e8f10>
814.616455078125,1148.9354248046875,44.06646728515625,112.71484375,0.7769063115119934,0.0,<norfair.tracker.Detection object at 0x7fa1f5860eb0>
814.18505859375,1151.48095703125,44.2244873046875,109.3668212890625,0.8106513619422913,0.0,<norfair.tracker.Detection object at 0x7fa1f54e8a30>
814.3179931640625,1152.134521484375,44.85247802734375,109.1474609375,0.8247338533401489,0.0,<norfair.tracker.Detection object at 0x7fa1f54e8910>
813.9051513671875,1153.161865234375,44.1036376953125,109.2989501953125,0.835091769695282,0.0,<norfair.tracker.Detection object at 0x7fa1f54e8160>
814.4521484375,1154.67626953125,44.2215576171875,111.2633056640625,0.8492481112480164,0.0,<norfair.tracker.Detection object at 0x7fa1f54e84c0>
814.3294677734375,1155.111083984375,45.15728759765625,110.7298583984375,0.8578295707702637,0.0,<norfair.tracker.Detection object at 0x7fa1f54e85e0>
813.5504150390625,1156.7452392578125,44.02850341796875,109.498779296875,0.8624794483184814,0.0,<norfair.tracker.Detection object at 0x7fa1f54e8d00>
812.2113647460938,1158.323974609375,42.0263671875,107.1304931640625,0.8505372405052185,0.0,<norfair.tracker.Detection object at 0x7fa1f54e8a30>
809.5274047851562,1158.8375244140625,40.960205078125,103.670166015625,0.8623348474502563,0.0,<norfair.tracker.Detection object at 0x7fa1f54e8910>
809.1829833984375,1159.064697265625,41.10235595703125,103.5701904296875,0.8420480489730835,0.0,<norfair.tracker.Detection object at 0x7fa1f54e8160>
808.9223022460938,1159.582275390625,40.520751953125,102.3724365234375,0.8361731767654419,0.0,<norfair.tracker.Detection object at 0x7fa1f54e84c0>
808.2344360351562,1160.6611328125,39.4979248046875,103.1160888671875,0.8249478340148926,0.0,<norfair.tracker.Detection object at 0x7fa1f54e85e0>
806.5340576171875,1160.689208984375,41.8680419921875,102.94482421875,0.853684663772583,0.0,<norfair.tracker.Detection object at 0x7fa1f54e8d00>
806.2923583984375,1160.876708984375,39.0277099609375,103.968505859375,0.849962055683136,0.0,<norfair.tracker.Detection object at 0x7fa1f54e8070>
