x,y,width,height,score,category,id
590.09228515625,1436.12890625,165.68316650390625,503.0692138671875,0.9332149624824524,0.0,<norfair.tracker.Detection object at 0x7fcda539caf0>
589.1174926757812,1435.9989013671875,166.6339111328125,505.653076171875,0.9324111342430115,0.0,<norfair.tracker.Detection object at 0x7fcda539c100>
590.7937622070312,1435.367431640625,171.147705078125,511.7200927734375,0.9316814541816711,0.0,<norfair.tracker.Detection object at 0x7fcda539c0d0>
594.148193359375,1436.950927734375,180.38766479492188,516.373779296875,0.9335549473762512,0.0,<norfair.tracker.Detection object at 0x7fcda5715fd0>
595.6029052734375,1437.925537109375,184.49557495117188,518.010986328125,0.936220109462738,0.0,<norfair.tracker.Detection object at 0x7fcda539ca00>
594.9274291992188,1438.2608642578125,184.52658081054688,515.496337890625,0.9359414577484131,0.0,<norfair.tracker.Detection object at 0x7fcda539c130>
593.5138549804688,1438.3232421875,181.11154174804688,513.198486328125,0.9352934956550598,0.0,<norfair.tracker.Detection object at 0x7fcda56e42b0>
591.9112548828125,1435.9443359375,176.99163818359375,503.7613525390625,0.9346877932548523,0.0,<norfair.tracker.Detection object at 0x7fcda539c6d0>
589.6495971679688,1435.08935546875,172.84066772460938,498.6534423828125,0.9337584376335144,0.0,<norfair.tracker.Detection object at 0x7fcda56e4ca0>
587.27294921875,1430.012939453125,168.51104736328125,489.7867431640625,0.9221547245979309,0.0,<norfair.tracker.Detection object at 0x7fcda56e4d60>
585.4447021484375,1427.244140625,165.45175170898438,484.5283203125,0.9198726415634155,0.0,<norfair.tracker.Detection object at 0x7fce4d7ee0a0>
582.7208251953125,1416.2882080078125,161.81903076171875,460.58447265625,0.9367609024047852,0.0,<norfair.tracker.Detection object at 0x7fcda539c310>
579.8954467773438,1408.30810546875,157.76028442382812,451.3421630859375,0.9297550320625305,0.0,<norfair.tracker.Detection object at 0x7fcda56e4910>
577.4688110351562,1401.54296875,154.48135375976562,449.6002197265625,0.9125478267669678,0.0,<norfair.tracker.Detection object at 0x7fcda561d1c0>
575.0513305664062,1398.51171875,153.57254028320312,452.8885498046875,0.917649507522583,0.0,<norfair.tracker.Detection object at 0x7fce24886e50>
574.32177734375,1396.3885498046875,154.13119506835938,456.825927734375,0.9181452989578247,0.0,<norfair.tracker.Detection object at 0x7fcda539c250>
574.29248046875,1394.5859375,155.2872314453125,460.3848876953125,0.9190483689308167,0.0,<norfair.tracker.Detection object at 0x7fce4d7ee0a0>
574.5350341796875,1392.950439453125,154.19293212890625,462.735595703125,0.9186217188835144,0.0,<norfair.tracker.Detection object at 0x7fcda568cc10>
574.078125,1392.1929931640625,153.42556762695312,463.66796875,0.9196047186851501,0.0,<norfair.tracker.Detection object at 0x7fcda539cdf0>
573.2760620117188,1392.48095703125,152.0411376953125,461.2197265625,0.9180570840835571,0.0,<norfair.tracker.Detection object at 0x7fcda539cac0>
571.8277587890625,1392.988525390625,151.27569580078125,458.998046875,0.9177295565605164,0.0,<norfair.tracker.Detection object at 0x7fcda5715fd0>
569.65771484375,1394.62451171875,148.43243408203125,456.5186767578125,0.92490154504776,0.0,<norfair.tracker.Detection object at 0x7fcda539c730>
568.3421630859375,1393.093505859375,145.92999267578125,449.3048095703125,0.9277943968772888,0.0,<norfair.tracker.Detection object at 0x7fcda539cfd0>
565.9475708007812,1392.60205078125,144.88772583007812,444.615478515625,0.9324429035186768,0.0,<norfair.tracker.Detection object at 0x7fcda539c0d0>
563.2985229492188,1389.9290771484375,143.11941528320312,437.82861328125,0.9318540692329407,0.0,<norfair.tracker.Detection object at 0x7fcda539cc40>
561.7535400390625,1386.794677734375,140.44351196289062,433.3017578125,0.9252839088439941,0.0,<norfair.tracker.Detection object at 0x7fcda539c460>
561.157470703125,1382.3553466796875,138.44000244140625,423.384033203125,0.9357895851135254,0.0,<norfair.tracker.Detection object at 0x7fcda539cf70>
560.5989990234375,1374.17529296875,136.78338623046875,411.3353271484375,0.9361072182655334,0.0,<norfair.tracker.Detection object at 0x7fcda539c160>
560.5086669921875,1368.82373046875,135.54147338867188,405.74365234375,0.9355486035346985,0.0,<norfair.tracker.Detection object at 0x7fcda539cbe0>
560.7378540039062,1365.419189453125,135.08663940429688,406.58154296875,0.9369024038314819,0.0,<norfair.tracker.Detection object at 0x7fcda539cac0>
560.4933471679688,1361.2470703125,134.18441772460938,405.0106201171875,0.9400099515914917,0.0,<norfair.tracker.Detection object at 0x7fcda539c1f0>
561.1251220703125,1360.8778076171875,135.96221923828125,408.15625,0.9407187104225159,0.0,<norfair.tracker.Detection object at 0x7fcda539c730>
561.381103515625,1360.125,137.15011596679688,408.3341064453125,0.9402389526367188,0.0,<norfair.tracker.Detection object at 0x7fcda539cbb0>
561.5077514648438,1361.39013671875,139.122314453125,412.1444091796875,0.9385366439819336,0.0,<norfair.tracker.Detection object at 0x7fcda539c190>
561.0633544921875,1361.888671875,140.80401611328125,412.3609619140625,0.9379569292068481,0.0,<norfair.tracker.Detection object at 0x7fcda56e4d00>
560.7427368164062,1362.599853515625,140.4393310546875,410.8231201171875,0.9391005039215088,0.0,<norfair.tracker.Detection object at 0x7fcda539c220>
560.67822265625,1363.4337158203125,140.35498046875,406.940185546875,0.9363083243370056,0.0,<norfair.tracker.Detection object at 0x7fcda539c640>
560.55224609375,1362.8446044921875,139.15823364257812,402.831787109375,0.9335545301437378,0.0,<norfair.tracker.Detection object at 0x7fcda56e4ca0>
560.3121948242188,1363.0035400390625,138.27877807617188,398.193359375,0.9337338805198669,0.0,<norfair.tracker.Detection object at 0x7fcda539cf70>
560.2452392578125,1360.07275390625,135.6192626953125,389.9344482421875,0.9277821779251099,0.0,<norfair.tracker.Detection object at 0x7fcda539c190>
560.111083984375,1359.96826171875,132.42898559570312,389.701171875,0.9278451204299927,0.0,<norfair.tracker.Detection object at 0x7fcda56e4d00>
559.82177734375,1353.13671875,130.0250244140625,375.371337890625,0.928192138671875,0.0,<norfair.tracker.Detection object at 0x7fcda539c220>
558.6554565429688,1346.808349609375,125.68154907226562,367.5198974609375,0.9324691295623779,0.0,<norfair.tracker.Detection object at 0x7fcda539c640>
557.61669921875,1342.30419921875,125.28732299804688,365.7166748046875,0.9332707524299622,0.0,<norfair.tracker.Detection object at 0x7fcda56e4ca0>
557.3349609375,1340.060302734375,125.47650146484375,367.306396484375,0.9320591688156128,0.0,<norfair.tracker.Detection object at 0x7fcda539cf70>
556.718017578125,1338.9481201171875,126.36920166015625,371.14013671875,0.9310241937637329,0.0,<norfair.tracker.Detection object at 0x7fcda539cc40>
556.066162109375,1336.538330078125,126.71444702148438,371.0401611328125,0.9317240715026855,0.0,<norfair.tracker.Detection object at 0x7fcda56e4d00>
555.0070190429688,1336.4808349609375,124.9996337890625,373.194091796875,0.9322593808174133,0.0,<norfair.tracker.Detection object at 0x7fcda539c520>
554.6435546875,1336.2509765625,123.65118408203125,372.1512451171875,0.9335745573043823,0.0,<norfair.tracker.Detection object at 0x7fcda539cfd0>
