changecenter,chancearea,target
1.000032346881369,1.0005321570042935,0.0
1.0083345738759921,1.5183267109055951,0.0
1.016386018265547,1.7098654710413164,0.0
1.0062534086186936,1.1436342050602024,0.0
1.002819970231505,1.2716651286399727,0.0
1.0007401512322036,1.243079284575154,0.0
1.0012253720739022,1.1087805290892483,0.0
1.000173754851719,1.0274067752312008,0.0
1.0007476489321143,1.0100552139705825,0.0
1.0009762190258962,1.0678328913375519,0.0
1.0087950879220795,1.0152058342081798,0.0
1.008487125900769,1.055221589410799,0.0
1.0069932532667014,1.0424234716468337,0.0
1.0041474008354654,1.0255577261333426,0.0
1.0061234095849851,1.0085265036701214,0.0
1.00446700144968,1.0141925169924517,0.0
1.0062429036930598,1.024385581131843,0.0
1.0114601174191753,1.1462001150535124,0.0
1.0085918593629133,1.005476313992459,0.0
1.0058965246228309,1.0790252140857455,0.0
1.0019457359148616,1.01970057784359,0.0
1.0041450030520256,1.0541958774822742,0.0
1.007272826149014,1.0988997102886011,0.0
1.0056954364098112,1.0118759441464273,0.0
1.0059377912453868,1.0587136331986793,0.0
1.0020194387283032,1.0868888671782864,0.0
1.0023235379959614,1.0760516822689676,0.0
1.005430979087813,1.0822076598153687,0.0
1.005215000274962,1.008965291267616,0.0
1.0053407132469232,1.0037079347155833,0.0
1.007222911698862,1.0961669249109898,0.0
1.0070007214627514,1.065218862408753,0.0
1.010090700054704,1.0877916734483393,0.0
1.0043964987136418,1.0192242447856423,0.0
1.0016504905215633,1.0382806404308946,0.0
1.0049456933028673,1.0103199235305442,0.0
1.007449913851127,1.019286806299608,0.0
1.0042843656947122,1.0085767504449712,0.0
1.0062685272449357,1.0263472470109418,0.0
1.0067769200566719,1.0534661728768968,0.0
1.0073397381392475,1.0868447862867894,0.0
1.0045211539061225,1.0595222867615253,0.0
1.0015746669392978,1.028774904171138,0.0
1.0037721612388473,1.0726000905580952,0.0
1.0068155401244938,1.0774102190851704,0.0
1.0080478761387255,1.1238521015709708,0.0
1.0025366066658392,1.1350497383051057,0.0
1.0047287762332773,1.057418873881335,0.0
1.0034059355809026,1.0361635324204939,0.0
1.0049958763429576,1.0220197844714092,0.0
1.0039852101666094,1.0056721631883774,0.0
1.00483434301753,1.0391972372828535,0.0
1.0043494967398843,1.001114272768308,0.0
1.0042181510069876,1.068619491944712,0.0
1.0061787130896862,1.0106558067279099,0.0
1.0044341033601376,1.0215392379608097,0.0
1.0054745148271955,1.0360423711769948,0.0
1.0033711006441732,1.0060689368197393,0.0
1.0047196889336596,1.0179357767113753,0.0
1.0026172925975878,1.005122897031444,0.0
1.0042718244152584,1.0118356220342561,0.0
1.0053016254642584,1.0291942333303068,0.0
1.0046752534838512,1.0372471938677505,0.0
1.0021254186707758,1.0105147310468647,0.0
1.0014092636268486,1.0131077051636894,0.0
1.0018067905366315,1.020198140353473,0.0
1.0058021209873398,1.0820618754120055,0.0
1.0054800836396258,1.0047969181309575,0.0
1.005562232146819,1.0326683988335106,0.0
1.0038560560668461,1.0056375725132634,0.0
1.0035779554319848,1.0624780343090066,0.0
1.0022078133263255,1.0253663896240381,0.0
1.0045545644609781,1.0031475242175634,0.0
1.0042643187010463,1.0165208230446034,0.0
1.0040696230259454,1.0302427957473368,0.0
1.002576494299263,1.0378253099728054,0.0
1.0041680953826173,1.0155414747699856,0.0
1.0046275883723235,1.0706637867698057,0.0
1.002393946350542,1.0329269443610813,0.0
1.001280794823602,1.0074369036268402,0.0
1.0018925653343411,1.0290539725976375,0.0
1.0048725925857678,1.0061734370615107,0.0
1.0033840558770413,1.0217877527253474,0.0
1.0037186476508597,1.0346972247565025,0.0
1.003438185522496,1.0530165662870978,0.0
1.0017009597821813,1.013301904122845,0.0
1.0026696776260342,1.0248120654259205,0.0
1.0009846434210825,1.0266881180799854,0.0
1.004402462236948,1.0665869741894431,0.0
1.0031881229347976,1.0073029155754936,0.0
1.0054309237677175,1.0584238473986118,0.0
1.002848559366634,1.0102525057759293,0.0
1.0039095754764507,1.0074737344141882,0.0
1.0035189186175475,1.0342061536003897,0.0
1.0025857469624548,1.0075826598013824,0.0
1.0020750323192882,1.0148580292587313,0.0
1.0009167551288911,1.0088885409186705,0.0
1.0037254059250444,1.0361939514613174,0.0
1.0031946771966993,1.011941734493411,0.0
1.0031003802669594,1.0036499202770215,0.0
1.0035606643609216,1.0154239740963904,0.0
1.0020770376141006,1.0082222518295916,0.0
1.0060744499523495,1.0724863478680389,0.0
1.0029777133061506,1.0175348771149066,0.0
1.003520645342002,1.0206425345660963,0.0
1.0021782864914324,1.0165896031534607,0.0
1.0018678833054682,1.0255671566770999,0.0
1.0029796144418306,1.001231094382771,0.0
1.0027430802724586,1.0799473592904214,0.0
1.0018844321385054,1.0957358891579536,0.0
1.0009437441760878,1.0014212812294232,0.0
1.0030816882257736,1.0155105274031262,0.0
1.0053099726256207,1.0652979663875117,0.0
1.0044032369409408,1.0285517211566646,0.0
1.0021397898606454,1.0036314425997255,0.0
1.0019235097914403,1.003561523466383,0.0
1.0012157980918737,1.0435742394385552,0.0
1.0025889200496825,1.0075649205769825,0.0
1.0019665954596402,1.0021238436805784,0.0
1.002413682965611,1.0132532587803094,0.0
1.002219007576819,1.0100668874158623,0.0
1.0026123000444143,1.0570078212364529,0.0
1.003012403691669,1.0432540490114568,0.0
1.0022682334243953,1.0144147326115427,0.0
1.0018831747699888,1.0051995022029105,0.0
1.0018910644889463,1.0131368466115036,0.0
1.0029723257145167,1.0110483489967677,0.0
1.003369568758277,1.0416233853184824,0.0
1.0030040177159578,1.0160379926108525,0.0
1.0008816911449552,1.0263248920962005,0.0
1.000940589203456,1.0393867968519077,0.0
1.0015596524596164,1.0115818403765298,0.0
1.0025684399058346,1.1131678111415557,0.0
1.0043972954908806,1.0157774268728765,0.0
1.0051745929232951,1.0593326578821007,0.0
1.0060100856216025,1.076124024894379,0.0
1.0033638856446854,1.015017286168739,0.0
1.0026673800452608,1.0087220858631676,0.0
1.001888105156485,1.0437998528729937,0.0
1.0024469415839534,1.0625392018237303,0.0
1.0061764953385013,1.0727717727729704,0.0
1.0023928603053334,1.0242116004381963,0.0
1.0024638664425356,1.0432322467990733,0.0
1.0015631541771057,1.0006528118036184,0.0
1.0027496758774106,1.0367410411818205,0.0
1.0015964257231655,1.006005924856136,0.0
1.002030446193743,1.0152605057549065,0.0
1.0006131684703017,1.007257548741028,0.0
1.003396541327162,1.0234215621469125,0.0
1.001819944202324,1.0243741388038508,0.0
1.0025991353672876,1.004851475817747,0.0
1.0023770289029756,1.0286421393417555,0.0
1.0014922374521524,1.0112931668702176,0.0
1.0014420218681488,1.029701508840058,0.0
1.0006887216081182,1.016963980988083,0.0
1.002305926393816,1.0327839789430386,0.0
1.0013492154678514,1.0230095948088505,0.0
1.0025797143737134,1.0008802599594873,0.0
1.002158621271982,1.0162628189707261,0.0
1.0008991068590953,1.0166867127352661,0.0
1.0036955720818201,1.069223599549906,0.0
1.001270182248422,1.0547845571859706,0.0
1.0018423895917041,1.0433952546303722,0.0
1.0022621099902844,1.0555987923535142,0.0
1.0003351797675508,1.001764053688604,0.0
1.00373615924376,1.0639885394735373,0.0
1.0004038689930568,1.0345504056813464,0.0
1.0042600675271018,1.0900877065524246,0.0
1.0013181704647558,1.0470555856754837,0.0
1.0039823163491146,1.0727796719803948,0.0
1.001323503680001,1.0294399880050027,0.0
1.001884856737214,1.0258151461937794,0.0
1.0004587235335536,1.016410109493388,0.0
1.000998813543002,1.0054043716863499,0.0
1.0009177687057775,1.0082198292964537,0.0
1.00110042346682,1.027401255599576,0.0
